date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,shootout_winner,raw_margin_home,raw_margin_away,margin_home,margin_away,hfa,adj_margin_home,adj_margin_away,match_type,match_type_weight,tier_weight,home_win,away_win,home_confederation,away_confederation,grouped_date_id,unique_game_id
1980-05-13,Myanmar,Luxembourg,2.0,0.0,Friendly,Medan,Indonesia,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,friendly,0.25,1.0,1.0,0.0,AFC,UEFA,67,
1980-05-13,England,Argentina,3.0,1.0,Friendly,London,England,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,CONMEBOL,67,
1980-05-13,Germany,Poland,3.0,1.0,Friendly,Frankfurt,Germany,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,67,
1980-05-13,Haiti,El Salvador,2.0,0.0,Friendly,Port-au-Prince,Haiti,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,67,
1980-05-14,Greece,Bulgaria,0.0,0.0,Friendly,Athens,Greece,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,UEFA,68,
1980-05-14,South Korea,Luxembourg,3.0,0.0,Friendly,Medan,Indonesia,True,,3.0,-3.0,3.0,-3.0,0.0,3.0,-3.0,friendly,0.25,1.0,1.0,0.0,AFC,UEFA,68,
1980-05-16,Republic of Ireland,Argentina,0.0,1.0,Friendly,Dublin,Republic of Ireland,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,UEFA,CONMEBOL,69,
1980-05-16,Northern Ireland,Scotland,1.0,0.0,British Home Championship,Belfast,Northern Ireland,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,69,
1980-05-17,Wales,England,4.0,1.0,British Home Championship,Wrexham,Wales,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,70,
1980-05-18,Ethiopia,Zambia,0.0,0.0,FIFA World Cup qualification,Addis Ababa,Ethiopia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,71,
1980-05-20,England,Northern Ireland,1.0,1.0,British Home Championship,London,England,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,UEFA,72,
1980-05-20,Guatemala,Costa Rica,0.0,0.0,Friendly,Guatemala City,Guatemala,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CONCACAF,CONCACAF,72,
1980-05-21,Denmark,Spain,2.0,2.0,Friendly,Copenhagen,Denmark,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,UEFA,73,
1980-05-21,Scotland,Wales,1.0,0.0,British Home Championship,Glasgow,Scotland,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,73,
1980-05-21,Austria,Argentina,1.0,5.0,Friendly,Vienna,Austria,False,,-4.0,4.0,-4.0,4.0,0.5,-4.5,4.5,friendly,0.25,1.0,0.0,1.0,UEFA,CONMEBOL,73,
1980-05-22,Norway,Bulgaria,1.0,0.0,Friendly,Oslo,Norway,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,74,
1980-05-22,Finland,Sweden,0.0,2.0,Nordic Championship,Helsinki,Finland,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,friendly,0.25,1.0,0.0,1.0,UEFA,UEFA,74,
1980-05-23,Russia,France,1.0,0.0,Friendly,Moscow,Soviet Union,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,75,
1980-05-23,Wales,Northern Ireland,0.0,1.0,British Home Championship,Cardiff,Wales,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,UEFA,UEFA,75,
1980-05-24,Scotland,England,0.0,2.0,British Home Championship,Glasgow,Scotland,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,friendly,0.25,1.0,0.0,1.0,UEFA,UEFA,76,
1980-05-28,Poland,Scotland,1.0,0.0,Friendly,Poznań,Poland,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,77,
1980-05-29,Costa Rica,Guatemala,2.0,1.0,Friendly,San José,Costa Rica,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,78,
1980-05-31,Australia,England,1.0,2.0,Friendly,Sydney,Australia,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,AFC,UEFA,79,
1980-05-31,Hungary,Scotland,3.0,1.0,Friendly,Budapest,Hungary,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,79,
1980-05-31,Sierra Leone,Algeria,2.0,2.0,FIFA World Cup qualification,Freetown,Sierra Leone,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,79,
1980-06-01,Macau,Hong Kong,0.0,2.0,Friendly,Macau,Macau,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,friendly,0.25,1.0,0.0,1.0,AFC,AFC,80,
1980-06-01,Zambia,Ethiopia,4.0,0.0,FIFA World Cup qualification,Ndola,Zambia,False,,4.0,-4.0,4.0,-4.0,0.5,3.5,-3.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,80,
1980-06-02,Iceland,Wales,0.0,4.0,FIFA World Cup qualification,Reykjavík,Iceland,False,,-4.0,4.0,-4.0,4.0,0.5,-4.5,4.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,81,
1980-06-04,Denmark,Norway,3.0,1.0,Nordic Championship,Copenhagen,Denmark,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,82,
1980-06-04,El Salvador,Haiti,3.0,0.0,Friendly,San Salvador,El Salvador,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,82,
1980-06-04,Finland,Bulgaria,0.0,2.0,FIFA World Cup qualification,Helsinki,Finland,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,82,
1980-06-04,Hungary,Austria,1.0,1.0,Friendly,Budapest,Hungary,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,UEFA,82,
1980-06-06,Honduras,Haiti,3.0,1.0,Friendly,Tegucigalpa,Honduras,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,83,
1980-06-06,Belgium,Romania,2.0,1.0,Friendly,Brussels,Belgium,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,83,
1980-06-07,Zambia,Zimbabwe,2.0,1.0,Friendly,Ndola,Zambia,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,84,
1980-06-08,Brazil,Mexico,2.0,0.0,Friendly,Rio de Janeiro,Brazil,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,CONMEBOL,CONCACAF,85,
1980-06-08,Tunisia,Morocco,0.0,1.0,Friendly,Tunis,Tunisia,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,85,
1980-06-08,Zambia,Zimbabwe,1.0,3.0,Friendly,Lusaka,Zambia,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,85,
1980-06-09,Hong Kong,Japan,1.0,3.0,Guangzhou International Friendship Tournament,Guangzhou,China,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,friendly,0.25,1.0,0.0,1.0,AFC,AFC,86,
1980-06-10,Honduras,Haiti,1.0,0.0,Friendly,San Pedro Sula,Honduras,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,87,
1980-06-11,Czechoslovakia,Germany,0.0,1.0,UEFA Euro,Rome,Italy,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,1.5,0.0,1.0,UEFA,UEFA,88,
1980-06-11,China,Japan,1.0,0.0,Guangzhou International Friendship Tournament,Guangzhou,China,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,AFC,AFC,88,
1980-06-11,Netherlands,Greece,1.0,0.0,UEFA Euro,Naples,Italy,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,1.5,1.0,0.0,UEFA,UEFA,88,
1980-06-12,Belgium,England,1.0,1.0,UEFA Euro,Turin,Italy,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,1.5,0.5,0.5,UEFA,UEFA,89,
1980-06-12,Guatemala,Haiti,1.0,2.0,Friendly,Guatemala City,Guatemala,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CONCACAF,CONCACAF,89,
1980-06-12,Italy,Spain,0.0,0.0,UEFA Euro,Milan,Italy,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.5,0.5,0.5,UEFA,UEFA,89,
1980-06-13,Honduras,Panama,0.0,0.0,Friendly,Tegucigalpa,Honduras,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CONCACAF,CONCACAF,90,
1980-06-13,Togo,Nigeria,0.0,1.0,Friendly,Lomé,Togo,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,90,
1980-06-13,Algeria,Sierra Leone,3.0,1.0,FIFA World Cup qualification,Oran,Algeria,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,90,
1980-06-13,China,Hong Kong,7.0,0.0,Guangzhou International Friendship Tournament,Guangzhou,China,False,,7.0,-7.0,7.0,-7.0,0.5,6.5,-6.5,friendly,0.25,1.0,1.0,0.0,AFC,AFC,90,
1980-06-14,Greece,Czechoslovakia,1.0,3.0,UEFA Euro,Rome,Italy,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,competitive,1.0,1.5,0.0,1.0,UEFA,UEFA,91,
1980-06-14,Germany,Netherlands,3.0,2.0,UEFA Euro,Naples,Italy,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,1.5,1.0,0.0,UEFA,UEFA,91,
1980-06-15,Australia,Northern Ireland,1.0,1.0,Friendly,Melbourne,Australia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,AFC,UEFA,92,
1980-06-15,Belgium,Spain,2.0,1.0,UEFA Euro,Milan,Italy,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,1.5,1.0,0.0,UEFA,UEFA,92,
1980-06-15,Brazil,Russia,1.0,2.0,Friendly,Rio de Janeiro,Brazil,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CONMEBOL,UEFA,92,
1980-06-15,Honduras,Panama,2.0,0.0,Friendly,Tegucigalpa,Honduras,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,92,
1980-06-15,Italy,England,1.0,0.0,UEFA Euro,Turin,Italy,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.5,1.0,0.0,UEFA,UEFA,92,
1980-06-15,Malawi,Zambia,2.0,0.0,Friendly,Blantyre,Malawi,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,92,
1980-06-17,Greece,Germany,0.0,0.0,UEFA Euro,Turin,Italy,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,1.5,0.5,0.5,UEFA,UEFA,93,
1980-06-17,Netherlands,Czechoslovakia,1.0,1.0,UEFA Euro,Milan,Italy,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,1.5,0.5,0.5,UEFA,UEFA,93,
1980-06-18,Sweden,Israel,1.0,1.0,FIFA World Cup qualification,Solna,Sweden,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,94,
1980-06-18,Spain,England,1.0,2.0,UEFA Euro,Naples,Italy,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,1.5,0.0,1.0,UEFA,UEFA,94,
1980-06-18,Australia,Northern Ireland,1.0,2.0,Friendly,Adelaide,Australia,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,AFC,UEFA,94,
1980-06-18,Hong Kong,Japan,0.0,2.0,Guangzhou International Friendship Tournament,Guangzhou,China,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,friendly,0.25,1.0,0.0,1.0,AFC,AFC,94,
1980-06-18,Italy,Belgium,0.0,0.0,UEFA Euro,Rome,Italy,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.5,0.5,0.5,UEFA,UEFA,94,
1980-06-19,Madagascar,Tanzania,2.0,1.0,Friendly,Antananarivo,Madagascar,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,95,
1980-06-21,Italy,Czechoslovakia,1.0,1.0,UEFA Euro,Naples,Italy,False,Czechoslovakia,0.0,-0.0,-0.5,0.5,0.5,-1.0,1.0,competitive,1.0,1.5,0.0,1.0,UEFA,UEFA,96,3.0
1980-06-22,Senegal,Morocco,0.0,1.0,FIFA World Cup qualification,Dakar,Senegal,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,CAF,CAF,97,
1980-06-22,Poland,Iraq,3.0,0.0,Friendly,Warsaw,Poland,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,UEFA,AFC,97,
1980-06-22,Belgium,Germany,1.0,2.0,UEFA Euro,Rome,Italy,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,1.5,0.0,1.0,UEFA,UEFA,97,
1980-06-22,Guinea,Lesotho,3.0,1.0,FIFA World Cup qualification,Conakry,Guinea,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,97,
1980-06-22,Madagascar,Tanzania,1.0,1.0,Friendly,Antananarivo,Madagascar,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CAF,CAF,97,
1980-06-24,Brazil,Chile,2.0,1.0,Friendly,Belo Horizonte,Brazil,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CONMEBOL,CONMEBOL,98,
1980-06-24,Congo,Guinea,1.0,1.0,Friendly,Brazzaville,Congo,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CAF,CAF,98,
1980-06-24,Costa Rica,Cuba,3.0,0.0,Friendly,San José,Costa Rica,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,98,
1980-06-25,DR Congo,Congo,1.0,2.0,Friendly,Kinshasa,Zaïre,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,99,
1980-06-25,Iceland,Finland,1.0,1.0,Friendly,Reykjavík,Iceland,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,UEFA,99,
1980-06-27,DR Congo,Gabon,1.0,1.0,Friendly,Kinshasa,Zaïre,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CAF,CAF,100,
1980-06-29,Brazil,Poland,1.0,1.0,Friendly,São Paulo,Brazil,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CONMEBOL,UEFA,101,
1980-06-29,Cameroon,Malawi,3.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,101,
1980-06-29,Tunisia,Nigeria,2.0,0.0,FIFA World Cup qualification,Tunis,Tunisia,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,101,
1980-06-29,Zambia,Kenya,5.0,0.0,Friendly,Ndola,Zambia,False,,5.0,-5.0,5.0,-5.0,0.5,4.5,-4.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,101,
1980-06-30,Iceland,Faroe Islands,2.0,1.0,Friendly,Akureyri,Iceland,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,102,
1980-07-02,Panama,Guatemala,0.0,2.0,CONCACAF Championship qualification,Panama City,Panama,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,CONCACAF,CONCACAF,103,
1980-07-02,Bolivia,Poland,0.0,1.0,Friendly,Santa Cruz,Bolivia,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CONMEBOL,UEFA,103,
1980-07-02,Mauritania,Senegal,1.0,3.0,Friendly,Nouakchott,Mauritania,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,103,
1980-07-05,Kenya,Tanzania,3.0,1.0,FIFA World Cup qualification,Nairobi,Kenya,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,104,
1980-07-06,Gambia,Libya,0.0,0.0,FIFA World Cup qualification,Banjul,Gambia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,105,
1980-07-06,Lesotho,Guinea,1.0,1.0,FIFA World Cup qualification,Maseru,Lesotho,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,105,
1980-07-06,Malawi,Zimbabwe,0.0,1.0,Friendly,Blantyre,Malawi,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,105,
1980-07-06,Morocco,Senegal,0.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,105,
1980-07-08,Malawi,Zimbabwe,1.0,1.0,Friendly,Blantyre,Malawi,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CAF,CAF,106,
1980-07-09,Colombia,Poland,1.0,4.0,Friendly,Bogotá,Colombia,False,,-3.0,3.0,-3.0,3.0,0.5,-3.5,3.5,friendly,0.25,1.0,0.0,1.0,CONMEBOL,UEFA,107,
1980-07-10,Fiji,Tahiti,1.0,1.0,Friendly,Suva,Fiji,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,OFC,OFC,108,
1980-07-12,Nigeria,Tunisia,2.0,0.0,FIFA World Cup qualification,Lagos,Nigeria,False,Nigeria,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,109,4.0
1980-07-12,Russia,Denmark,2.0,0.0,Friendly,Moscow,Soviet Union,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,109,
1980-07-13,DR Congo,Mozambique,5.0,2.0,FIFA World Cup qualification,Kinshasa,Zaïre,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,110,
1980-07-14,Norway,Iceland,3.0,1.0,Friendly,Oslo,Norway,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,111,
1980-07-16,Guatemala,Honduras,1.0,1.0,Friendly,Guatemala City,Guatemala,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CONCACAF,CONCACAF,112,
1980-07-16,Niger,Somalia,0.0,0.0,FIFA World Cup qualification,Niamey,Niger,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,112,
1980-07-17,Sweden,Iceland,1.0,1.0,Friendly,Halmstad,Sweden,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,UEFA,113,
1980-07-18,Uruguay,Peru,0.0,0.0,Friendly,Montevideo,Uruguay,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CONMEBOL,CONMEBOL,114,
1980-07-19,Tanzania,Kenya,5.0,0.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,,5.0,-5.0,5.0,-5.0,0.5,4.5,-4.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,115,
1980-07-20,Malawi,Cameroon,1.0,1.0,FIFA World Cup qualification,Blantyre,Malawi,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,116,
1980-07-27,Mozambique,DR Congo,1.0,2.0,FIFA World Cup qualification,Maputo,Mozambique,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,CAF,CAF,117,
1980-07-27,Somalia,Niger,1.0,1.0,FIFA World Cup qualification,Mogadishu,Somalia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,117,
1980-07-30,Panama,Honduras,0.0,2.0,CONCACAF Championship qualification,Panama City,Panama,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,CONCACAF,CONCACAF,118,
1980-08-01,Haiti,Trinidad and Tobago,2.0,0.0,CONCACAF Championship qualification,Port-au-Prince,Haiti,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,CONCACAF,CONCACAF,119,
1980-08-05,United Arab Emirates,Iran,0.0,2.0,Friendly,Al Ain,United Arab Emirates,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,friendly,0.25,1.0,0.0,1.0,AFC,AFC,120,
1980-08-07,United Arab Emirates,Iran,0.0,3.0,Friendly,Abu Dhabi,United Arab Emirates,False,,-3.0,3.0,-3.0,3.0,0.5,-3.5,3.5,friendly,0.25,1.0,0.0,1.0,AFC,AFC,121,
1980-08-10,Mozambique,Lesotho,6.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,,5.0,-5.0,5.0,-5.0,0.5,4.5,-4.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,122,
1980-08-10,Panama,Costa Rica,1.0,1.0,CONCACAF Championship qualification,Panama City,Panama,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CONCACAF,CONCACAF,122,
1980-08-17,Cuba,Suriname,3.0,0.0,CONCACAF Championship qualification,Havana,Cuba,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,CONCACAF,CONCACAF,123,
1980-08-17,Guatemala,El Salvador,1.0,1.0,Friendly,Guatemala City,Guatemala,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CONCACAF,CONCACAF,123,
1980-08-17,Trinidad and Tobago,Haiti,1.0,0.0,CONCACAF Championship qualification,San Fernando,Trinidad and Tobago,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,CONCACAF,CONCACAF,123,
1980-08-20,Hungary,Sweden,2.0,0.0,Friendly,Budapest,Hungary,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,124,
1980-08-20,New Zealand,Mexico,4.0,0.0,Friendly,Auckland,New Zealand,False,,4.0,-4.0,4.0,-4.0,0.5,3.5,-3.5,friendly,0.25,1.0,1.0,0.0,OFC,CONCACAF,124,
1980-08-21,Uruguay,Chile,0.0,0.0,Friendly,Montevideo,Uruguay,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CONMEBOL,CONMEBOL,125,
1980-08-21,Norway,Finland,6.0,1.0,Nordic Championship,Oslo,Norway,False,,5.0,-5.0,5.0,-5.0,0.5,4.5,-4.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,125,
1980-08-23,Indonesia,Thailand,2.0,1.0,Korea Cup,Seoul,South Korea,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,friendly,0.25,1.0,1.0,0.0,AFC,AFC,126,
1980-08-23,South Korea,Malaysia,2.0,0.0,Korea Cup,Seoul,South Korea,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,AFC,AFC,126,
1980-08-24,Australia,Mexico,2.0,2.0,Friendly,Sydney,Australia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,AFC,CONCACAF,127,
1980-08-24,Lesotho,Mozambique,2.0,1.0,African Cup of Nations qualification,Maseru,Lesotho,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,127,
1980-08-24,Panama,El Salvador,1.0,3.0,CONCACAF Championship qualification,Panama City,Panama,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,CONCACAF,CONCACAF,127,
